in s,M1 in V
-2.15616E-02,-9.499817E+00
-2.15568E-02,-9.511566E+00
-2.15520E-02,-9.523315E+00
-2.15472E-02,-9.544678E+00
-2.15424E-02,-9.558563E+00
-2.15376E-02,-9.571381E+00
-2.15328E-02,-9.584198E+00
-2.15280E-02,-9.595947E+00
-2.15232E-02,-9.611969E+00
-2.15184E-02,-9.618378E+00
-2.15136E-02,-9.641876E+00
-2.15088E-02,-9.645081E+00
-2.15040E-02,-9.657898E+00
-2.14992E-02,-9.681396E+00
-2.14944E-02,-9.697418E+00
-2.14896E-02,-9.703827E+00
-2.14848E-02,-9.719849E+00
-2.14800E-02,-9.733734E+00
-2.14752E-02,-9.746552E+00
-2.14704E-02,-9.761505E+00
-2.14656E-02,-9.766846E+00
-2.14608E-02,-9.790344E+00
-2.14560E-02,-9.797821E+00
-2.14512E-02,-9.808502E+00
-2.14464E-02,-9.820251E+00
-2.14416E-02,-9.833069E+00
-2.14368E-02,-9.840546E+00
-2.14320E-02,-9.843750E+00
-2.14272E-02,-9.852295E+00
-2.14224E-02,-9.864044E+00
-2.14176E-02,-9.877930E+00
-2.14128E-02,-9.881134E+00
-2.14080E-02,-9.897156E+00
-2.14032E-02,-9.904633E+00
-2.13984E-02,-9.920654E+00
-2.13936E-02,-9.922791E+00
-2.13888E-02,-9.929199E+00
-2.13840E-02,-9.940948E+00
-2.13792E-02,-9.950562E+00
-2.13744E-02,-9.963379E+00
-2.13696E-02,-9.971924E+00
-2.13648E-02,-9.996490E+00
-2.13600E-02,-9.991150E+00
-2.13552E-02,-1.000076E+01
-2.13504E-02,-1.000824E+01
-2.13456E-02,-1.002533E+01
-2.13408E-02,-1.003494E+01
-2.13360E-02,-1.004135E+01
-2.13312E-02,-1.004776E+01
-2.13264E-02,-1.005951E+01
-2.13216E-02,-1.007339E+01
-2.13168E-02,-1.008087E+01
-2.13120E-02,-1.009583E+01
-2.13072E-02,-1.010010E+01
-2.13024E-02,-1.009903E+01
-2.12976E-02,-1.011505E+01
-2.12928E-02,-1.011826E+01
-2.12880E-02,-1.012573E+01
-2.12832E-02,-1.013428E+01
-2.12784E-02,-1.015137E+01
-2.12736E-02,-1.016525E+01
-2.12688E-02,-1.017593E+01
-2.12640E-02,-1.018341E+01
-2.12592E-02,-1.020477E+01
-2.12544E-02,-1.021225E+01
-2.12496E-02,-1.022934E+01
-2.12448E-02,-1.023254E+01
-2.12400E-02,-1.023575E+01
-2.12352E-02,-1.024536E+01
-2.12304E-02,-1.025284E+01
-2.12256E-02,-1.027100E+01
-2.12208E-02,-1.027847E+01
-2.12160E-02,-1.029556E+01
-2.12112E-02,-1.030411E+01
-2.12064E-02,-1.031265E+01
-2.12016E-02,-1.032867E+01
-2.11968E-02,-1.034042E+01
-2.11920E-02,-1.035110E+01
-2.11872E-02,-1.035431E+01
-2.11824E-02,-1.035645E+01
-2.11776E-02,-1.036713E+01
-2.11728E-02,-1.037140E+01
-2.11680E-02,-1.038101E+01
-2.11632E-02,-1.038956E+01
-2.11584E-02,-1.040131E+01
-2.11536E-02,-1.041626E+01
-2.11488E-02,-1.042801E+01
-2.11440E-02,-1.043549E+01
-2.11392E-02,-1.043976E+01
-2.11344E-02,-1.045792E+01
-2.11296E-02,-1.047180E+01
-2.11248E-02,-1.048035E+01
-2.11200E-02,-1.049423E+01
-2.11152E-02,-1.050598E+01
-2.11104E-02,-1.051559E+01
-2.11056E-02,-1.052200E+01
-2.11008E-02,-1.053375E+01
-2.10960E-02,-1.054016E+01
-2.10912E-02,-1.054764E+01
-2.10864E-02,-1.056046E+01
-2.10816E-02,-1.057541E+01
-2.10768E-02,-1.058182E+01
-2.10720E-02,-1.059036E+01
-2.10672E-02,-1.059570E+01
-2.10624E-02,-1.060638E+01
-2.10576E-02,-1.061600E+01
-2.10528E-02,-1.062881E+01
-2.10480E-02,-1.063629E+01
-2.10432E-02,-1.064270E+01
-2.10384E-02,-1.065445E+01
-2.10336E-02,-1.066406E+01
-2.10288E-02,-1.067688E+01
-2.10240E-02,-1.068649E+01
-2.10192E-02,-1.069397E+01
-2.10144E-02,-1.070038E+01
-2.10096E-02,-1.071320E+01
-2.10048E-02,-1.071747E+01
-2.10000E-02,-1.072708E+01
-2.09952E-02,-1.074097E+01
-2.09904E-02,-1.074203E+01
-2.09856E-02,-1.075165E+01
-2.09808E-02,-1.076019E+01
-2.09760E-02,-1.077194E+01
-2.09712E-02,-1.077728E+01
-2.09664E-02,-1.078369E+01
-2.09616E-02,-1.079437E+01
-2.09568E-02,-1.079437E+01
-2.09520E-02,-1.080078E+01
-2.09472E-02,-1.081467E+01
-2.09424E-02,-1.083069E+01
-2.09376E-02,-1.083603E+01
-2.09328E-02,-1.084244E+01
-2.09280E-02,-1.084778E+01
-2.09232E-02,-1.085419E+01
-2.09184E-02,-1.086273E+01
-2.09136E-02,-1.087769E+01
-2.09088E-02,-1.088303E+01
-2.09040E-02,-1.090118E+01
-2.08992E-02,-1.091187E+01
-2.08944E-02,-1.091293E+01
-2.08896E-02,-1.092575E+01
-2.08848E-02,-1.093216E+01
-2.08800E-02,-1.093536E+01
-2.08752E-02,-1.095245E+01
-2.08704E-02,-1.095459E+01
-2.08656E-02,-1.095993E+01
-2.08608E-02,-1.096954E+01
-2.08560E-02,-1.098022E+01
-2.08512E-02,-1.097916E+01
-2.08464E-02,-1.098770E+01
-2.08416E-02,-1.099731E+01
-2.08368E-02,-1.100693E+01
-2.08320E-02,-1.101868E+01
-2.08272E-02,-1.102295E+01
-2.08224E-02,-1.103683E+01
-2.08176E-02,-1.104218E+01
-2.08128E-02,-1.104431E+01
-2.08080E-02,-1.105392E+01
-2.08032E-02,-1.106033E+01
-2.07984E-02,-1.107742E+01
-2.07936E-02,-1.108383E+01
-2.07888E-02,-1.109024E+01
-2.07840E-02,-1.109451E+01
-2.07792E-02,-1.109772E+01
-2.07744E-02,-1.111694E+01
-2.07696E-02,-1.112015E+01
-2.07648E-02,-1.112762E+01
-2.07600E-02,-1.113403E+01
-2.07552E-02,-1.114471E+01
-2.07504E-02,-1.115112E+01
-2.07456E-02,-1.115753E+01
-2.07408E-02,-1.117035E+01
-2.07360E-02,-1.117889E+01
-2.07312E-02,-1.119278E+01
-2.07264E-02,-1.120346E+01
-2.07216E-02,-1.121201E+01
-2.07168E-02,-1.121628E+01
-2.07120E-02,-1.122696E+01
-2.07072E-02,-1.123764E+01
-2.07024E-02,-1.124619E+01
-2.06976E-02,-1.125900E+01
-2.06928E-02,-1.126755E+01
-2.06880E-02,-1.126755E+01
-2.06832E-02,-1.127289E+01
-2.06784E-02,-1.128998E+01
-2.06736E-02,-1.130066E+01
-2.06688E-02,-1.130493E+01
-2.06640E-02,-1.131668E+01
-2.06592E-02,-1.133057E+01
-2.06544E-02,-1.133377E+01
-2.06496E-02,-1.134552E+01
-2.06448E-02,-1.135406E+01
-2.06400E-02,-1.135513E+01
-2.06352E-02,-1.136154E+01
-2.06304E-02,-1.136154E+01
-2.06256E-02,-1.137650E+01
-2.06208E-02,-1.138504E+01
-2.06160E-02,-1.139038E+01
-2.06112E-02,-1.139999E+01
-2.06064E-02,-1.140640E+01
-2.06016E-02,-1.141068E+01
-2.05968E-02,-1.141602E+01
-2.05920E-02,-1.142349E+01
-2.05872E-02,-1.142136E+01
-2.05824E-02,-1.143951E+01
-2.05776E-02,-1.144806E+01
-2.05728E-02,-1.145554E+01
-2.05680E-02,-1.145874E+01
-2.05632E-02,-1.145874E+01
-2.05584E-02,-1.145981E+01
-2.05536E-02,-1.146729E+01
-2.05488E-02,-1.147476E+01
-2.05440E-02,-1.148651E+01
-2.05392E-02,-1.149826E+01
-2.05344E-02,-1.150253E+01
-2.05296E-02,-1.151535E+01
-2.05248E-02,-1.153137E+01
-2.05200E-02,-1.154205E+01
-2.05152E-02,-1.154419E+01
-2.05104E-02,-1.155487E+01
-2.05056E-02,-1.156021E+01
-2.05008E-02,-1.156448E+01
-2.04960E-02,-1.158051E+01
-2.04912E-02,-1.157837E+01
-2.04864E-02,-1.158264E+01
-2.04816E-02,-1.159332E+01
-2.04768E-02,-1.160400E+01
-2.04720E-02,-1.160507E+01
-2.04672E-02,-1.161148E+01
-2.04624E-02,-1.161896E+01
-2.04576E-02,-1.162323E+01
-2.04528E-02,-1.163284E+01
-2.04480E-02,-1.164459E+01
-2.04432E-02,-1.164780E+01
-2.04384E-02,-1.165955E+01
-2.04336E-02,-1.166595E+01
-2.04288E-02,-1.167130E+01
-2.04240E-02,-1.167984E+01
-2.04192E-02,-1.168732E+01
-2.04144E-02,-1.169586E+01
-2.04096E-02,-1.169907E+01
-2.04048E-02,-1.170547E+01
-2.04000E-02,-1.171509E+01
-2.03952E-02,-1.171616E+01
-2.03904E-02,-1.172043E+01
-2.03856E-02,-1.172791E+01
-2.03808E-02,-1.173004E+01
-2.03760E-02,-1.173538E+01
-2.03712E-02,-1.174500E+01
-2.03664E-02,-1.174500E+01
-2.03616E-02,-1.174286E+01
-2.03568E-02,-1.175461E+01
-2.03520E-02,-1.175674E+01
-2.03472E-02,-1.175674E+01
-2.03424E-02,-1.176102E+01
-2.03376E-02,-1.176636E+01
-2.03328E-02,-1.177917E+01
-2.03280E-02,-1.178024E+01
-2.03232E-02,-1.179199E+01
-2.03184E-02,-1.179520E+01
-2.03136E-02,-1.178986E+01
-2.03088E-02,-1.179413E+01
-2.03040E-02,-1.179413E+01
-2.02992E-02,-1.179840E+01
-2.02944E-02,-1.180267E+01
-2.02896E-02,-1.181015E+01
-2.02848E-02,-1.180695E+01
-2.02800E-02,-1.181122E+01
-2.02752E-02,-1.182510E+01
-2.02704E-02,-1.182190E+01
-2.02656E-02,-1.182510E+01
-2.02608E-02,-1.183578E+01
-2.02560E-02,-1.184433E+01
-2.02512E-02,-1.184113E+01
-2.02464E-02,-1.186035E+01
-2.02416E-02,-1.186890E+01
-2.02368E-02,-1.186890E+01
-2.02320E-02,-1.187103E+01
-2.02272E-02,-1.187851E+01
-2.02224E-02,-1.188171E+01
-2.02176E-02,-1.188919E+01
-2.02128E-02,-1.189880E+01
-2.02080E-02,-1.189026E+01
-2.02032E-02,-1.189133E+01
-2.01984E-02,-1.190094E+01
-2.01936E-02,-1.189774E+01
-2.01888E-02,-1.188919E+01
-2.01840E-02,-1.190094E+01
-2.01792E-02,-1.190308E+01
-2.01744E-02,-1.190094E+01
-2.01696E-02,-1.191162E+01
-2.01648E-02,-1.191696E+01
-2.01600E-02,-1.190842E+01
-2.01552E-02,-1.190735E+01
-2.01504E-02,-1.191055E+01
-2.01456E-02,-1.190948E+01
-2.01408E-02,-1.192017E+01
-2.01360E-02,-1.192123E+01
-2.01312E-02,-1.191803E+01
-2.01264E-02,-1.192337E+01
-2.01216E-02,-1.192444E+01
-2.01168E-02,-1.191376E+01
-2.01120E-02,-1.191483E+01
-2.01072E-02,-1.191589E+01
-2.01024E-02,-1.193192E+01
-2.00976E-02,-1.193405E+01
-2.00928E-02,-1.193832E+01
-2.00880E-02,-1.194260E+01
-2.00832E-02,-1.194260E+01
-2.00784E-02,-1.194580E+01
-2.00736E-02,-1.195007E+01
-2.00688E-02,-1.194687E+01
-2.00640E-02,-1.195221E+01
-2.00592E-02,-1.196075E+01
-2.00544E-02,-1.196289E+01
-2.00496E-02,-1.196289E+01
-2.00448E-02,-1.196930E+01
-2.00400E-02,-1.196182E+01
-2.00352E-02,-1.195862E+01
-2.00304E-02,-1.196609E+01
-2.00256E-02,-1.197250E+01
-2.00208E-02,-1.197678E+01
-2.00160E-02,-1.198212E+01
-2.00112E-02,-1.198639E+01
-2.00064E-02,-1.198959E+01
-2.00016E-02,-1.198639E+01
-1.99968E-02,-1.199387E+01
-1.99920E-02,-1.200027E+01
-1.99872E-02,-1.199600E+01
-1.99824E-02,-1.200455E+01
-1.99776E-02,-1.200882E+01
-1.99728E-02,-1.200989E+01
-1.99680E-02,-1.201736E+01
-1.99632E-02,-1.202591E+01
-1.99584E-02,-1.202698E+01
-1.99536E-02,-1.202805E+01
-1.99488E-02,-1.204086E+01
-1.99440E-02,-1.203552E+01
-1.99392E-02,-1.204193E+01
-1.99344E-02,-1.206009E+01
-1.99296E-02,-1.204834E+01
-1.99248E-02,-1.204727E+01
-1.99200E-02,-1.205261E+01
-1.99152E-02,-1.205795E+01
-1.99104E-02,-1.206436E+01
-1.99056E-02,-1.207825E+01
-1.99008E-02,-1.207718E+01
-1.98960E-02,-1.207077E+01
-1.98912E-02,-1.208038E+01
-1.98864E-02,-1.208679E+01
-1.98816E-02,-1.208359E+01
-1.98768E-02,-1.207825E+01
-1.98720E-02,-1.208252E+01
-1.98672E-02,-1.208466E+01
-1.98624E-02,-1.208038E+01
-1.98576E-02,-1.208359E+01
-1.98528E-02,-1.209106E+01
-1.98480E-02,-1.209320E+01
-1.98432E-02,-1.210602E+01
-1.98384E-02,-1.211456E+01
-1.98336E-02,-1.211349E+01
-1.98288E-02,-1.210709E+01
-1.98240E-02,-1.211670E+01
-1.98192E-02,-1.210602E+01
-1.98144E-02,-1.210922E+01
-1.98096E-02,-1.212524E+01
-1.98048E-02,-1.212524E+01
-1.98000E-02,-1.212097E+01
-1.97952E-02,-1.213058E+01
-1.97904E-02,-1.211777E+01
-1.97856E-02,-1.211456E+01
-1.97808E-02,-1.211990E+01
-1.97760E-02,-1.213593E+01
-1.97712E-02,-1.213058E+01
-1.97664E-02,-1.213699E+01
-1.97616E-02,-1.214554E+01
-1.97568E-02,-1.213058E+01
-1.97520E-02,-1.213486E+01
-1.97472E-02,-1.213379E+01
-1.97424E-02,-1.213486E+01
-1.97376E-02,-1.213272E+01
-1.97328E-02,-1.213165E+01
-1.97280E-02,-1.214233E+01
-1.97232E-02,-1.214340E+01
-1.97184E-02,-1.215195E+01
-1.97136E-02,-1.216476E+01
-1.97088E-02,-1.215836E+01
-1.97040E-02,-1.216583E+01
-1.96992E-02,-1.217331E+01
-1.96944E-02,-1.216476E+01
-1.96896E-02,-1.216797E+01
-1.96848E-02,-1.217438E+01
-1.96800E-02,-1.216370E+01
-1.96752E-02,-1.215836E+01
-1.96704E-02,-1.217865E+01
-1.96656E-02,-1.218613E+01
-1.96608E-02,-1.218399E+01
-1.96560E-02,-1.218719E+01
-1.96512E-02,-1.219147E+01
-1.96464E-02,-1.218826E+01
-1.96416E-02,-1.218826E+01
-1.96368E-02,-1.219467E+01
-1.96320E-02,-1.219254E+01
-1.96272E-02,-1.219894E+01
-1.96224E-02,-1.220428E+01
-1.96176E-02,-1.220749E+01
-1.96128E-02,-1.220856E+01
-1.96080E-02,-1.221176E+01
-1.96032E-02,-1.220642E+01
-1.95984E-02,-1.220642E+01
-1.95936E-02,-1.220215E+01
-1.95888E-02,-1.220428E+01
-1.95840E-02,-1.219681E+01
-1.95792E-02,-1.219360E+01
-1.95744E-02,-1.220749E+01
-1.95696E-02,-1.220215E+01
-1.95648E-02,-1.220215E+01
-1.95600E-02,-1.220215E+01
-1.95552E-02,-1.219574E+01
-1.95504E-02,-1.220001E+01
-1.95456E-02,-1.220535E+01
-1.95408E-02,-1.220215E+01
-1.95360E-02,-1.219574E+01
-1.95312E-02,-1.220535E+01
-1.95264E-02,-1.220856E+01
-1.95216E-02,-1.220642E+01
-1.95168E-02,-1.221283E+01
-1.95120E-02,-1.221603E+01
-1.95072E-02,-1.221069E+01
-1.95024E-02,-1.220535E+01
-1.94976E-02,-1.222137E+01
-1.94928E-02,-1.222244E+01
-1.94880E-02,-1.221817E+01
-1.94832E-02,-1.221710E+01
-1.94784E-02,-1.222137E+01
-1.94736E-02,-1.222458E+01
-1.94688E-02,-1.222885E+01
-1.94640E-02,-1.222992E+01
-1.94592E-02,-1.222885E+01
-1.94544E-02,-1.223740E+01
-1.94496E-02,-1.223206E+01
-1.94448E-02,-1.223526E+01
-1.94400E-02,-1.223953E+01
-1.94352E-02,-1.223633E+01
-1.94304E-02,-1.222992E+01
-1.94256E-02,-1.222885E+01
-1.94208E-02,-1.224167E+01
-1.94160E-02,-1.223740E+01
-1.94112E-02,-1.223419E+01
-1.94064E-02,-1.224808E+01
-1.94016E-02,-1.224915E+01
-1.93968E-02,-1.224060E+01
-1.93920E-02,-1.224915E+01
-1.93872E-02,-1.224380E+01
-1.93824E-02,-1.224274E+01
-1.93776E-02,-1.224274E+01
-1.93728E-02,-1.224808E+01
-1.93680E-02,-1.224487E+01
-1.93632E-02,-1.224915E+01
-1.93584E-02,-1.226089E+01
-1.93536E-02,-1.225128E+01
-1.93488E-02,-1.226089E+01
-1.93440E-02,-1.226517E+01
-1.93392E-02,-1.226410E+01
-1.93344E-02,-1.226089E+01
-1.93296E-02,-1.226837E+01
-1.93248E-02,-1.227051E+01
-1.93200E-02,-1.226517E+01
-1.93152E-02,-1.225983E+01
-1.93104E-02,-1.226730E+01
-1.93056E-02,-1.226196E+01
-1.93008E-02,-1.226624E+01
-1.92960E-02,-1.226837E+01
-1.92912E-02,-1.225449E+01
-1.92864E-02,-1.224915E+01
-1.92816E-02,-1.226089E+01
-1.92768E-02,-1.225983E+01
-1.92720E-02,-1.226944E+01
-1.92672E-02,-1.228119E+01
-1.92624E-02,-1.227585E+01
-1.92576E-02,-1.226410E+01
-1.92528E-02,-1.228546E+01
-1.92480E-02,-1.228973E+01
-1.92432E-02,-1.227692E+01
-1.92384E-02,-1.227478E+01
-1.92336E-02,-1.228439E+01
-1.92288E-02,-1.228333E+01
-1.92240E-02,-1.227371E+01
-1.92192E-02,-1.227158E+01
-1.92144E-02,-1.227264E+01
-1.92096E-02,-1.227905E+01
-1.92048E-02,-1.226944E+01
-1.92000E-02,-1.227798E+01
-1.91952E-02,-1.227905E+01
-1.91904E-02,-1.226730E+01
-1.91856E-02,-1.227798E+01
-1.91808E-02,-1.227051E+01
-1.91760E-02,-1.227158E+01
-1.91712E-02,-1.228226E+01
-1.91664E-02,-1.227264E+01
-1.91616E-02,-1.226303E+01
-1.91568E-02,-1.226730E+01
-1.91520E-02,-1.226624E+01
-1.91472E-02,-1.226730E+01
-1.91424E-02,-1.227478E+01
-1.91376E-02,-1.227264E+01
-1.91328E-02,-1.228439E+01
-1.91280E-02,-1.228973E+01
-1.91232E-02,-1.229080E+01
-1.91184E-02,-1.228333E+01
-1.91136E-02,-1.227798E+01
-1.91088E-02,-1.228012E+01
-1.91040E-02,-1.226624E+01
-1.90992E-02,-1.227051E+01
-1.90944E-02,-1.227264E+01
-1.90896E-02,-1.227478E+01
-1.90848E-02,-1.226624E+01
-1.90800E-02,-1.228119E+01
-1.90752E-02,-1.227264E+01
-1.90704E-02,-1.227585E+01
-1.90656E-02,-1.227478E+01
-1.90608E-02,-1.227692E+01
-1.90560E-02,-1.227798E+01
-1.90512E-02,-1.227692E+01
-1.90464E-02,-1.228867E+01
-1.90416E-02,-1.228226E+01
-1.90368E-02,-1.227585E+01
-1.90320E-02,-1.228546E+01
-1.90272E-02,-1.228653E+01
-1.90224E-02,-1.228012E+01
-1.90176E-02,-1.227585E+01
-1.90128E-02,-1.227585E+01
-1.90080E-02,-1.226196E+01
-1.90032E-02,-1.225449E+01
-1.89984E-02,-1.226410E+01
-1.89936E-02,-1.226624E+01
-1.89888E-02,-1.226837E+01
-1.89840E-02,-1.226303E+01
-1.89792E-02,-1.225662E+01
-1.89744E-02,-1.226410E+01
-1.89696E-02,-1.226410E+01
-1.89648E-02,-1.225876E+01
-1.89600E-02,-1.225662E+01
-1.89552E-02,-1.227158E+01
-1.89504E-02,-1.226944E+01
-1.89456E-02,-1.226303E+01
-1.89408E-02,-1.226944E+01
-1.89360E-02,-1.225128E+01
-1.89312E-02,-1.225128E+01
-1.89264E-02,-1.226196E+01
-1.89216E-02,-1.227585E+01
-1.89168E-02,-1.227692E+01
-1.89120E-02,-1.226944E+01
-1.89072E-02,-1.228546E+01
-1.89024E-02,-1.226624E+01
-1.88976E-02,-1.226837E+01
-1.88928E-02,-1.227585E+01
-1.88880E-02,-1.226944E+01
-1.88832E-02,-1.226089E+01
-1.88784E-02,-1.226624E+01
-1.88736E-02,-1.226303E+01
-1.88688E-02,-1.225662E+01
-1.88640E-02,-1.225662E+01
-1.88592E-02,-1.226517E+01
-1.88544E-02,-1.226303E+01
-1.88496E-02,-1.226089E+01
-1.88448E-02,-1.226303E+01
-1.88400E-02,-1.225128E+01
-1.88352E-02,-1.225449E+01
-1.88304E-02,-1.226624E+01
-1.88256E-02,-1.225342E+01
-1.88208E-02,-1.225021E+01
-1.88160E-02,-1.225983E+01
-1.88112E-02,-1.225128E+01
-1.88064E-02,-1.224915E+01
-1.88016E-02,-1.225769E+01
-1.87968E-02,-1.225769E+01
-1.87920E-02,-1.224808E+01
-1.87872E-02,-1.224701E+01
-1.87824E-02,-1.226410E+01
-1.87776E-02,-1.226303E+01
-1.87728E-02,-1.226089E+01
-1.87680E-02,-1.225876E+01
-1.87632E-02,-1.225128E+01
-1.87584E-02,-1.224487E+01
-1.87536E-02,-1.225662E+01
-1.87488E-02,-1.226624E+01
-1.87440E-02,-1.225235E+01
-1.87392E-02,-1.226196E+01
-1.87344E-02,-1.226410E+01
-1.87296E-02,-1.225449E+01
-1.87248E-02,-1.225769E+01
-1.87200E-02,-1.225449E+01
-1.87152E-02,-1.224701E+01
-1.87104E-02,-1.224594E+01
-1.87056E-02,-1.225662E+01
-1.87008E-02,-1.225555E+01
-1.86960E-02,-1.225769E+01
-1.86912E-02,-1.225555E+01
-1.86864E-02,-1.225662E+01
-1.86816E-02,-1.225342E+01
-1.86768E-02,-1.225021E+01
-1.86720E-02,-1.225128E+01
-1.86672E-02,-1.224060E+01
-1.86624E-02,-1.224274E+01
-1.86576E-02,-1.223953E+01
-1.86528E-02,-1.223740E+01
-1.86480E-02,-1.224060E+01
-1.86432E-02,-1.224167E+01
-1.86384E-02,-1.224060E+01
-1.86336E-02,-1.224487E+01
-1.86288E-02,-1.223740E+01
-1.86240E-02,-1.223312E+01
-1.86192E-02,-1.222565E+01
-1.86144E-02,-1.222885E+01
-1.86096E-02,-1.221710E+01
-1.86048E-02,-1.220963E+01
-1.86000E-02,-1.221283E+01
-1.85952E-02,-1.221497E+01
-1.85904E-02,-1.220963E+01
-1.85856E-02,-1.220749E+01
-1.85808E-02,-1.220428E+01
-1.85760E-02,-1.219254E+01
-1.85712E-02,-1.218399E+01
-1.85664E-02,-1.219254E+01
-1.85616E-02,-1.219894E+01
-1.85568E-02,-1.219040E+01
-1.85520E-02,-1.218506E+01
-1.85472E-02,-1.218292E+01
-1.85424E-02,-1.217758E+01
-1.85376E-02,-1.216904E+01
-1.85328E-02,-1.218399E+01
-1.85280E-02,-1.217438E+01
-1.85232E-02,-1.216904E+01
-1.85184E-02,-1.217224E+01
-1.85136E-02,-1.216797E+01
-1.85088E-02,-1.216263E+01
-1.85040E-02,-1.216263E+01
-1.84992E-02,-1.215836E+01
-1.84944E-02,-1.215408E+01
-1.84896E-02,-1.215622E+01
-1.84848E-02,-1.214981E+01
-1.84800E-02,-1.215302E+01
-1.84752E-02,-1.215302E+01
-1.84704E-02,-1.215408E+01
-1.84656E-02,-1.214661E+01
-1.84608E-02,-1.214340E+01
-1.84560E-02,-1.214020E+01
-1.84512E-02,-1.213272E+01
-1.84464E-02,-1.213486E+01
-1.84416E-02,-1.213272E+01
-1.84368E-02,-1.213058E+01
-1.84320E-02,-1.213486E+01
-1.84272E-02,-1.213806E+01
-1.84224E-02,-1.214020E+01
-1.84176E-02,-1.213806E+01
-1.84128E-02,-1.212845E+01
-1.84080E-02,-1.213379E+01
-1.84032E-02,-1.211990E+01
-1.83984E-02,-1.211029E+01
-1.83936E-02,-1.210388E+01
-1.83888E-02,-1.209320E+01
-1.83840E-02,-1.208786E+01
-1.83792E-02,-1.207932E+01
-1.83744E-02,-1.208572E+01
-1.83696E-02,-1.208145E+01
-1.83648E-02,-1.207611E+01
-1.83600E-02,-1.206650E+01
-1.83552E-02,-1.206116E+01
-1.83504E-02,-1.205475E+01
-1.83456E-02,-1.205368E+01
-1.83408E-02,-1.204941E+01
-1.83360E-02,-1.204620E+01
-1.83312E-02,-1.204727E+01
-1.83264E-02,-1.203339E+01
-1.83216E-02,-1.202271E+01
-1.83168E-02,-1.201950E+01
-1.83120E-02,-1.201950E+01
-1.83072E-02,-1.201523E+01
-1.83024E-02,-1.202484E+01
-1.82976E-02,-1.201202E+01
-1.82928E-02,-1.199173E+01
-1.82880E-02,-1.199066E+01
-1.82832E-02,-1.197998E+01
-1.82784E-02,-1.196930E+01
-1.82736E-02,-1.195969E+01
-1.82688E-02,-1.196289E+01
-1.82640E-02,-1.195435E+01
-1.82592E-02,-1.195114E+01
-1.82544E-02,-1.195221E+01
-1.82496E-02,-1.194794E+01
-1.82448E-02,-1.193619E+01
-1.82400E-02,-1.193085E+01
-1.82352E-02,-1.192871E+01
-1.82304E-02,-1.191162E+01
-1.82256E-02,-1.191162E+01
-1.82208E-02,-1.190948E+01
-1.82160E-02,-1.190094E+01
-1.82112E-02,-1.189560E+01
-1.82064E-02,-1.188812E+01
-1.82016E-02,-1.187744E+01
-1.81968E-02,-1.187103E+01
-1.81920E-02,-1.186142E+01
-1.81872E-02,-1.185287E+01
-1.81824E-02,-1.183792E+01
-1.81776E-02,-1.183685E+01
-1.81728E-02,-1.182510E+01
-1.81680E-02,-1.181549E+01
-1.81632E-02,-1.180374E+01
-1.81584E-02,-1.179733E+01
-1.81536E-02,-1.179306E+01
-1.81488E-02,-1.178665E+01
-1.81440E-02,-1.177383E+01
-1.81392E-02,-1.175781E+01
-1.81344E-02,-1.174927E+01
-1.81296E-02,-1.174606E+01
-1.81248E-02,-1.172897E+01
-1.81200E-02,-1.172470E+01
-1.81152E-02,-1.171829E+01
-1.81104E-02,-1.169800E+01
-1.81056E-02,-1.168091E+01
-1.81008E-02,-1.168198E+01
-1.80960E-02,-1.167450E+01
-1.80912E-02,-1.166489E+01
-1.80864E-02,-1.166489E+01
-1.80816E-02,-1.165314E+01
-1.80768E-02,-1.164032E+01
-1.80720E-02,-1.163498E+01
-1.80672E-02,-1.162216E+01
-1.80624E-02,-1.160187E+01
-1.80576E-02,-1.158691E+01
-1.80528E-02,-1.158585E+01
-1.80480E-02,-1.157623E+01
-1.80432E-02,-1.156342E+01
-1.80384E-02,-1.155273E+01
-1.80336E-02,-1.153458E+01
-1.80288E-02,-1.151962E+01
-1.80240E-02,-1.150574E+01
-1.80192E-02,-1.150681E+01
-1.80144E-02,-1.148651E+01
-1.80096E-02,-1.147583E+01
-1.80048E-02,-1.146942E+01
-1.80000E-02,-1.145447E+01
-1.79952E-02,-1.144592E+01
-1.79904E-02,-1.143097E+01
-1.79856E-02,-1.142776E+01
-1.79808E-02,-1.142029E+01
-1.79760E-02,-1.140854E+01
-1.79712E-02,-1.138718E+01
-1.79664E-02,-1.137650E+01
-1.79616E-02,-1.136368E+01
-1.79568E-02,-1.134979E+01
-1.79520E-02,-1.133163E+01
-1.79472E-02,-1.132202E+01
-1.79424E-02,-1.131134E+01
-1.79376E-02,-1.130707E+01
-1.79328E-02,-1.129425E+01
-1.79280E-02,-1.127396E+01
-1.79232E-02,-1.125900E+01
-1.79184E-02,-1.124619E+01
-1.79136E-02,-1.123230E+01
-1.79088E-02,-1.121628E+01
-1.79040E-02,-1.119171E+01
-1.78992E-02,-1.118423E+01
-1.78944E-02,-1.117035E+01
-1.78896E-02,-1.115219E+01
-1.78848E-02,-1.114471E+01
-1.78800E-02,-1.112656E+01
-1.78752E-02,-1.111374E+01
-1.78704E-02,-1.109344E+01
-1.78656E-02,-1.108810E+01
-1.78608E-02,-1.107208E+01
-1.78560E-02,-1.105713E+01
-1.78512E-02,-1.104538E+01
-1.78464E-02,-1.103256E+01
-1.78416E-02,-1.101440E+01
-1.78368E-02,-1.099625E+01
